1.0649750908648385, 17.207747026513765
1.2791726706187758, 19.00983962788684
1.492237065703879, 20.74793796938392
1.740729980829074, 22.515111745404482
2.010577008325379, 24.410065348647414
2.2777190922312998, 26.177059779525344
2.5558932894330497, 27.748773654031396
2.8674214888821012, 29.501401343350224
3.2171190745470866, 31.202339371293974
3.6094085284105044, 32.916199814581496
4.049408159020018, 34.65590508855656
4.543185379683096, 36.369765531844074
5.096937121568173, 38.12239322116291
5.718448055252731, 39.836253664450425
6.415547043124554, 41.57595893842549
7.268274446847751, 43.30787824194176
8.313538700982948, 45.1963108557986
9.603980460853133, 46.944502741923
11.542280297472155, 48.26288584167812
14.31217122544733, 47.9227639742362
17.596682153599424, 46.52223101669334
21.22243134516919, 44.89929616945163
25.34629616290642, 43.28968547067318
30.273984385719494, 41.61115522339462
36.51425953392198, 39.933084737352814
44.47212637743835, 38.26581194482279
54.69370368365321, 36.625626920904544
67.91600010467995, 35.08724472158574
84.32275379827242, 33.66868855545461
104.67182858875765, 32.419298553823744
129.9152278922247, 31.275637405005554
161.22481000187437, 30.24475369918754
200.0665445030557, 29.270258714869605
248.22832137703423, 28.422638353926885
307.92446170906214, 27.737135567296917
381.9607969245281, 27.086875731604508
473.7025687754332, 26.605782060412352
587.4448813940784, 26.174028520532787
728.3941047236316, 25.862101013840913
903.1469426603767, 25.56427068752405
1119.6749862722427, 25.37921780420737
1388.0919380853768, 25.208262101265717
1720.8124175555174, 25.058452168886596
2133.446220868968, 24.845204924819875
2644.669668606976, 24.74473512375333
3278.366602726707, 24.651313912874294
4064.0080139153733, 24.53674693143273
4614.293432389319, 24.42931984316037
