z    t    r    zmid    tmid    rmid    ly    errly
0    0    0    1.5150000000000001    0.3141592653589793    1.525    2.41836873052964    0.047471960361571953
0    1    0    1.5150000000000001    0.9424777960769379    1.525    2.5067283566038157    0.04539231471492888
0    2    0    1.5150000000000001    1.5707963267948966    1.525    2.4412487647102123    0.04946462560009728
0    3    0    1.5150000000000001    2.199114857512855    1.525    2.498553801865185    0.049949205271817565
0    4    0    1.5150000000000001    2.827433388230814    1.525    2.5344779454124042    0.046817674600728866
0    5    0    1.5150000000000001    3.4557519189487724    1.525    2.45956424212319    0.0677841147401827
0    6    0    1.5150000000000001    4.084070449666731    1.525    2.3891487936896474    0.06071611209064297
0    7    0    1.5150000000000001    4.71238898038469    1.525    2.363976744101945    0.043892085371825255
0    8    0    1.5150000000000001    5.340707511102648    1.525    2.469320234223869    0.0480962979232114
0    9    0    1.5150000000000001    5.969026041820607    1.525    2.475300605010702    0.05853285732959649
0    0    1    1.5150000000000001    0.20943951023931953    4.574999999999999    2.476478665206944    0.032509896516832726
0    1    1    1.5150000000000001    0.6283185307179586    4.574999999999999    2.454389024070281    0.03372367105274477
0    2    1    1.5150000000000001    1.0471975511965976    4.574999999999999    2.493662203456915    0.034511632906683964
0    3    1    1.5150000000000001    1.4660765716752366    4.574999999999999    2.500959203276016    0.029168070882037433
0    4    1    1.5150000000000001    1.8849555921538759    4.574999999999999    2.4437201920029508    0.03162888801316462
0    5    1    1.5150000000000001    2.3038346126325147    4.574999999999999    2.4334635113567353    0.03328880357361349
0    6    1    1.5150000000000001    2.722713633111154    4.574999999999999    2.4594863249620156    0.03373867934586422
0    7    1    1.5150000000000001    3.141592653589793    4.574999999999999    2.456908168207139    0.03521738754722753
0    8    1    1.5150000000000001    3.560471674068432    4.574999999999999    2.544534370789776    0.033684634413329556
0    9    1    1.5150000000000001    3.979350694547071    4.574999999999999    2.5419092094712497    0.033551816745469275
0    10    1    1.5150000000000001    4.39822971502571    4.574999999999999    2.5264301392857687    0.034542581089380034
0    11    1    1.5150000000000001    4.817108735504349    4.574999999999999    2.4973315609432563    0.03508496089119606
0    12    1    1.5150000000000001    5.235987755982988    4.574999999999999    2.520999977803024    0.03130592129591942
0    13    1    1.5150000000000001    5.654866776461628    4.574999999999999    2.492285628109602    0.032110677579308314
0    14    1    1.5150000000000001    6.073745796940266    4.574999999999999    2.4860778889257134    0.029058873315276994
0    0    2    1.5150000000000001    0.15707963267948966    7.625    2.5042261099731506    0.031266590226307685
