z    t    r    zmid    tmid    rmid    ly    errly
0    55    4    -1.5150000000000001    5.811946409141116    13.725    1.6888576964148518    0.08871577963247695
0    56    4    -1.5150000000000001    5.916666164260777    13.725    1.7124606677556407    0.043412723737941875
0    57    4    -1.5150000000000001    6.021385919380437    13.725    1.8335175520209215    0.04625825610099473
0    58    4    -1.5150000000000001    6.126105674500096    13.725    1.6594660412238087    0.0513289895010822
0    59    4    -1.5150000000000001    6.230825429619756    13.725    1.7909907783992631    0.04069419356812963
1    0    0    -4.545    0.3141592653589793    1.525    2.055602176067553    0.07166308285615651
1    1    0    -4.545    0.9424777960769379    1.525    2.082737342214949    0.08737995043146157
1    2    0    -4.545    1.5707963267948966    1.525    2.1078374930013206    0.06153271524474191
1    3    0    -4.545    2.199114857512855    1.525    2.052906628719897    0.07430966532911006
1    4    0    -4.545    2.827433388230814    1.525    2.1598267662411943    0.09341629703707015
1    5    0    -4.545    3.4557519189487724    1.525    1.9660052610131928    0.13300624171783415
1    6    0    -4.545    4.084070449666731    1.525    2.1386095731650387    0.07083132301014189
1    7    0    -4.545    4.71238898038469    1.525    2.037963197276336    0.12563913583187708
1    8    0    -4.545    5.340707511102648    1.525    1.8688250266118103    0.06477436298610113
1    9    0    -4.545    5.969026041820607    1.525    2.1296109222767003    0.07087833369500816
1    0    1    -4.545    0.20943951023931953    4.574999999999999    1.9776322710355818    0.036513469958193844
1    1    1    -4.545    0.6283185307179586    4.574999999999999    2.073505031213225    0.04208267253403591
1    2    1    -4.545    1.0471975511965976    4.574999999999999    2.0694626155246567    0.03639211380399945
1    3    1    -4.545    1.4660765716752366    4.574999999999999    2.0430649574131703    0.03407909328731261
1    4    1    -4.545    1.8849555921538759    4.574999999999999    2.0383618668323704    0.038414412707109186
1    5    1    -4.545    2.3038346126325147    4.574999999999999    1.9942626000570638    0.03757818023100025
1    6    1    -4.545    2.722713633111154    4.574999999999999    2.076216888930706    0.04616091414969282
1    7    1    -4.545    3.141592653589793    4.574999999999999    1.9969384597223692    0.035759855772647675
1    8    1    -4.545    3.560471674068432    4.574999999999999    2.0500107987216447    0.03553874721040331
1    9    1    -4.545    3.979350694547071    4.574999999999999    2.0261425113222207    0.032295291761054355
1    10    1    -4.545    4.39822971502571    4.574999999999999    2.0295449049846903    0.036055170621872655
1    11    1    -4.545    4.817108735504349    4.574999999999999    2.069824182627167    0.03453036221252404
1    12    1    -4.545    5.235987755982988    4.574999999999999    2.062405714521486    0.05427671106423465
1    13    1    -4.545    5.654866776461628    4.574999999999999    2.065541929209698    0.042880062773059446
1    14    1    -4.545    6.073745796940266    4.574999999999999    2.1418847622809185    0.055309442527064566
1    0    2    -4.545    0.15707963267948966    7.625    2.063745501864833    0.04786135162007279
1    1    2    -4.545    0.47123889803846897    7.625    2.021430682819913    0.029663662139062817
1    2    2    -4.545    0.7853981633974483    7.625    1.956450044113014    0.04389558786548336
1    3    2    -4.545    1.0995574287564276    7.625    1.9504804519966092    0.03443645639616909
1    4    2    -4.545    1.413716694115407    7.625    2.047933682651727    0.04101400606313878
1    5    2    -4.545    1.7278759594743862    7.625    2.0854108751285945    0.0363422971197495
1    6    2    -4.545    2.0420352248333655    7.625    2.0000539989392703    0.02786583272123048
1    7    2    -4.545    2.356194490192345    7.625    2.0040091310200765    0.03649633849015827
1    8    2    -4.545    2.670353755551324    7.625    2.002623012190797    0.04456908977051599
1    9    2    -4.545    2.9845130209103035    7.625    2.0426271803603413    0.029217231084031237
1    10    2    -4.545    3.2986722862692828    7.625    1.978715294086019    0.0397767886483535
1    11    2    -4.545    3.612831551628262    7.625    2.0349662283290253    0.03436758955777579
1    12    2    -4.545    3.9269908169872414    7.625    1.996565539417813    0.04809725646137254
1    13    2    -4.545    4.241150082346221    7.625    2.0968980381019637    0.0348026010323065
1    14    2    -4.545    4.5553093477052    7.625    2.0867973546954843    0.039091333094758644
1    15    2    -4.545    4.869468613064179    7.625    2.0777740875997157    0.03051240542709207
1    16    2    -4.545    5.183627878423159    7.625    2.0486198632518247    0.029652558771438922
1    17    2    -4.545    5.497787143782138    7.625    2.024371551670751    0.03363227748529502
1    18    2    -4.545    5.811946409141117    7.625    2.055721633216977    0.02889794424696323
1    19    2    -4.545    6.126105674500097    7.625    2.077385723342165    0.03311283392587254
1    0    3    -4.545    0.07853981633974483    10.675    1.9201791469903877    0.03896949990394103
1    1    3    -4.545    0.23561944901923448    10.675    1.9693067527607184    0.04898687672002963
1    2    3    -4.545    0.39269908169872414    10.675    1.9908631848447578    0.04868664649834876
1    3    3    -4.545    0.5497787143782138    10.675    2.0070800123325134    0.04585719009828908
1    4    3    -4.545    0.7068583470577035    10.675    1.911750878632843    0.05636256698778116
1    5    3    -4.545    0.8639379797371931    10.675    2.0030231663109794    0.036302981564656264
1    6    3    -4.545    1.0210176124166828    10.675    1.9397585693634736    0.0524400252230088
1    7    3    -4.545    1.1780972450961724    10.675    1.9073042141201968    0.04092153162117792
1    8    3    -4.545    1.335176877775662    10.675    2.0096424116704834    0.044536357854730674
1    9    3    -4.545    1.4922565104551517    10.675    1.9515715094833253    0.0413365430054753
